frame.number,frame.time_relative,_ws.col.Protocol,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport
"407","49.928325000","TLSv1.2","6","52.114.133.60","192.168.68.126","443","49493",,
"408","49.928438000","TCP","6","192.168.68.126","52.114.133.60","49493","443",,
"409","49.977879000","ARP",,,,,,,
"410","49.978008000","ARP",,,,,,,
"411","49.978172000","ARP",,,,,,,
"412","49.978576000","ARP",,,,,,,
"413","49.978579000","ARP",,,,,,,
"414","49.978753000","ARP",,,,,,,
"415","49.979076000","ARP",,,,,,,
"416","50.000509000","SSDP","17","192.168.68.126","239.255.255.250",,,"53529","1900"
"417","50.000627000","MDNS","17","192.168.68.126","224.0.0.251",,,"65494","5353"
"418","50.001101000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"419","50.043162000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"420","50.043315000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"421","50.080561000","ARP",,,,,,,
"422","50.080566000","ARP",,,,,,,
"423","50.085843000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"424","52.971132000","TLSv1.2","6","192.168.68.126","52.24.43.143","49490","443",,
"425","52.971507000","TCP","6","192.168.68.126","52.24.43.143","49490","443",,
"426","53.069936000","TCP","6","52.24.43.143","192.168.68.126","443","49490",,
"427","53.070061000","TCP","6","192.168.68.126","52.24.43.143","49490","443",,
"428","53.073716000","TCP","6","52.24.43.143","192.168.68.126","443","49490",,
"429","53.073723000","TCP","6","52.24.43.143","192.168.68.126","443","49490",,
"430","53.073862000","TCP","6","192.168.68.126","52.24.43.143","49490","443",,
"431","53.166590000","TCP","6","52.24.43.143","192.168.68.126","443","49490",,
"432","54.177128000","ARP",,,,,,,
"433","54.954405000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"434","54.997511000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"435","54.998210000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"436","54.998307000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"437","54.999139000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"438","55.200658000","ARP",,,,,,,
"439","55.305531000","UDP","17","192.168.68.105","192.168.68.255",,,"889","889"
"440","55.306296000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"441","55.306346000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"442","55.343386000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"443","55.343615000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"444","55.380968000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"445","55.380972000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"446","55.381109000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"447","55.382825000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"448","55.382940000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"449","55.383641000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"450","55.405076000","ARP",,,,,,,
"451","55.417733000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"452","55.417814000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"453","55.455138000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"454","55.455194000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"455","55.456680000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"456","55.456709000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"457","55.534617000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"458","56.224828000","ARP",,,,,,,
"459","56.429676000","ARP",,,,,,,
"460","56.634377000","ARP",,,,,,,
"461","57.454113000","ARP",,,,,,,
"462","57.658500000","ARP",,,,,,,
"463","57.863401000","ARP",,,,,,,
"464","58.682514000","ARP",,,,,,,
"465","59.092073000","ARP",,,,,,,
"466","59.998604000","SSDP","17","192.168.68.126","239.255.255.250",,,"53529","1900"
"467","59.998838000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"468","59.998928000","MDNS","17","192.168.68.126","224.0.0.251",,,"65494","5353"
"469","60.013225000","ARP",,,,,,,
"470","60.041717000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"471","60.041785000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"472","60.077545000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"473","60.320917000","ARP",,,,,,,
"474","61.038145000","ARP",,,,,,,
"475","61.242629000","ARP",,,,,,,
"476","61.448294000","ARP",,,,,,,
"477","62.266896000","ARP",,,,,,,
"478","62.676145000","ARP",,,,,,,
"479","63.700193000","ARP",,,,,,,
"480","63.904928000","ARP",,,,,,,
"481","64.724541000","ARP",,,,,,,
"482","64.928923000","ARP",,,,,,,
"483","65.133980000","ARP",,,,,,,
"484","65.953400000","ARP",,,,,,,
"485","66.362563000","ARP",,,,,,,
"486","67.080114000","SSDP","17","192.168.68.1","239.255.255.250",,,"49501","1900"
"487","67.080567000","SSDP","17","192.168.68.1","239.255.255.250",,,"49501","1900"
"488","67.081490000","SSDP","17","192.168.68.1","239.255.255.250",,,"49501","1900"
"489","67.083077000","SSDP","17","192.168.68.1","239.255.255.250",,,"49501","1900"
"490","67.084621000","SSDP","17","192.168.68.1","239.255.255.250",,,"49501","1900"
"491","67.086204000","SSDP","17","192.168.68.1","239.255.255.250",,,"49501","1900"
"492","67.087851000","SSDP","17","192.168.68.1","239.255.255.250",,,"49501","1900"
"493","67.089444000","SSDP","17","192.168.68.1","239.255.255.250",,,"49501","1900"
"494","67.090266000","SSDP","17","192.168.68.1","239.255.255.250",,,"49501","1900"
"495","67.284553000","ARP",,,,,,,
"496","67.489212000","ARP",,,,,,,
"497","67.698455000","ARP",,,,,,,
"498","67.900147000","UDP","17","192.168.68.105","192.168.68.255",,,"889","889"
"499","68.308178000","ARP",,,,,,,
"500","68.717802000","ARP",,,,,,,
"501","68.764274000","TLSv1.2","6","192.168.68.126","13.107.136.9","49485","443",,
"502","68.764678000","TCP","6","192.168.68.126","13.107.136.9","49485","443",,
"503","68.808015000","TCP","6","13.107.136.9","192.168.68.126","443","49485",,
"504","68.813323000","TCP","6","13.107.136.9","192.168.68.126","443","49485",,
"505","68.813326000","TCP","6","13.107.136.9","192.168.68.126","443","49485",,
"506","68.813426000","TCP","6","192.168.68.126","13.107.136.9","49485","443",,
"507","69.742000000","ARP",,,,,,,
"508","69.947018000","ARP",,,,,,,
"509","69.999846000","SSDP","17","192.168.68.126","239.255.255.250",,,"53529","1900"
"510","70.000084000","MDNS","17","192.168.68.126","224.0.0.251",,,"65494","5353"
"511","70.000233000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"512","70.049125000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"513","70.049209000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"514","70.093306000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"515","70.093310000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"516","70.093376000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"517","70.093847000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"518","70.173023000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"519","70.173167000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"520","70.207158000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"521","70.212508000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"522","70.212512000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"523","70.212614000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"524","70.212663000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"525","70.213269000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"526","70.291748000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"527","70.291855000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"528","70.329128000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"529","70.329131000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"530","70.329232000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"531","70.765959000","ARP",,,,,,,
"532","71.175492000","ARP",,,,,,,
"533","72.199563000","ARP",,,,,,,
"534","72.404433000","ARP",,,,,,,
"535","72.404438000","UDP","17","192.168.68.122","192.168.68.255",,,"57621","57621"
"536","73.223693000","ARP",,,,,,,
"537","73.428858000","ARP",,,,,,,
"538","73.633030000","ARP",,,,,,,
"539","74.452332000","ARP",,,,,,,
"540","74.657100000","ARP",,,,,,,
"541","74.861944000","ARP",,,,,,,
"542","75.066949000","BROWSER","17","192.168.68.128","192.168.68.255",,,"138","138"
"543","75.112089000","TCP","6","192.168.68.126","52.179.224.121","65215","443",,
"544","75.202950000","TCP","6","52.179.224.121","192.168.68.126","443","65215",,
"545","75.203018000","TLSv1.2","6","192.168.68.126","52.179.224.121","65215","443",,
"546","75.245508000","TLSv1.2","6","52.179.224.121","192.168.68.126","443","65215",,
"547","75.245584000","TCP","6","192.168.68.126","52.179.224.121","65215","443",,
"548","75.578718000","ARP",,,,,,,
"549","75.784394000","ARP",,,,,,,
"550","76.090830000","ARP",,,,,,,
"551","76.808814000","ARP",,,,,,,
"552","77.012605000","ARP",,,,,,,
"553","77.217103000","ARP",,,,,,,
"554","78.036470000","ARP",,,,,,,
"555","78.036473000","MDNS","17","192.168.68.122","224.0.0.251",,,"5353","5353"
"556","78.241404000","MDNS","17","192.168.68.135","224.0.0.251",,,"5353","5353"
"557","78.446316000","ARP",,,,,,,
"558","79.674864000","ARP",,,,,,,
"559","79.999390000","SSDP","17","192.168.68.126","239.255.255.250",,,"53529","1900"
"560","79.999391000","MDNS","17","192.168.68.126","224.0.0.251",,,"65494","5353"
"561","79.999789000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"562","80.120965000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"563","80.121154000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"564","80.311213000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"565","80.709276000","UDP","17","192.168.68.105","192.168.68.255",,,"889","889"
"566","80.709279000","ARP",,,,,,,
"567","80.709280000","MDNS","17","192.168.68.136","224.0.0.251",,,"5353","5353"
"568","80.709281000","MDNS",,,,,,"5353","5353"
"569","80.757355000","TLSv1.2","6","192.168.68.126","52.114.133.60","49493","443",,
"570","80.757798000","TCP","6","192.168.68.126","52.114.133.60","49493","443",,
"571","80.829521000","TCP","6","52.114.133.60","192.168.68.126","443","49493",,
"572","80.830366000","TCP","6","52.114.133.60","192.168.68.126","443","49493",,
"573","80.830599000","TCP","6","192.168.68.126","52.114.133.60","49493","443",,
"574","81.722399000","ARP",,,,,,,
"575","81.722933000","MDNS","17","192.168.68.136","224.0.0.251",,,"5353","5353"
"576","81.723142000","MDNS",,,,,,"5353","5353"
"577","84.180465000","ARP",,,,,,,
"578","84.590089000","ARP",,,,,,,
"579","84.794914000","MDNS","17","192.168.68.136","224.0.0.251",,,"5353","5353"
"580","84.794918000","MDNS",,,,,,"5353","5353"
"581","85.133423000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"582","85.176035000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"583","85.180880000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"584","85.180995000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"585","85.181502000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"586","85.257425000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"587","85.257487000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"588","85.297978000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"589","85.297981000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"590","85.297982000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"591","85.298098000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"592","85.298098000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"593","85.298651000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"594","85.374821000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"595","85.374927000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"596","85.414143000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"597","85.414150000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"598","85.414342000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"599","85.818897000","ARP",,,,,,,
"600","85.925359000","ARP",,,,,,,
"601","85.925426000","ARP",,,,,,,
"602","86.331116000","SSDP","17","192.168.68.105","239.255.255.250",,,"59035","1900"
"603","87.048597000","ARP",,,,,,,
"604","87.662223000","MDNS","17","192.168.68.136","224.0.0.251",,,"5353","5353"
"605","87.663648000","MDNS",,,,,,"5353","5353"
"606","88.174034000","ARP",,,,,,,
"607","88.686317000","MDNS","17","192.168.68.136","224.0.0.251",,,"5353","5353"
"608","88.686360000","MDNS",,,,,,"5353","5353"
"609","88.993336000","ARP",,,,,,,
"610","89.198011000","ARP",,,,,,,
"611","89.300639000","SSDP","17","192.168.68.105","239.255.255.250",,,"59035","1900"
"612","89.402822000","ARP",,,,,,,
"613","89.999387000","SSDP","17","192.168.68.126","239.255.255.250",,,"53529","1900"
"614","89.999437000","MDNS","17","192.168.68.126","224.0.0.251",,,"65494","5353"
"615","89.999610000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"616","90.085761000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"617","90.085889000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"618","90.135734000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"619","90.135738000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"620","90.135830000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"621","90.136453000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"622","90.136638000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"623","90.136639000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"624","90.177049000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"625","90.177052000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"626","90.177053000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"627","90.177121000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"628","90.177519000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"629","90.221932000","ARP",,,,,,,
"630","90.262302000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"631","90.262385000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"632","90.299611000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"633","90.300976000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"634","90.300984000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"635","90.301170000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"636","90.301171000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"637","90.631679000","ARP",,,,,,,
"638","91.860548000","ARP",,,,,,,
"639","92.270656000","SSDP","17","192.168.68.105","239.255.255.250",,,"59035","1900"
"640","92.885006000","ARP",,,,,,,
"641","93.089837000","ARP",,,,,,,
"642","93.501134000","UDP","17","192.168.68.105","192.168.68.255",,,"889","889"
"643","93.806623000","ARP",,,,,,,
"644","94.318582000","ARP",,,,,,,
"645","95.240793000","ARP",,,,,,,
"646","95.342423000","SSDP","17","192.168.68.105","239.255.255.250",,,"59035","1900"
"647","95.444680000","ARP",,,,,,,
"648","96.264716000","ARP",,,,,,,
"649","96.673793000","ARP",,,,,,,
"650","97.084349000","SSDP","17","192.168.68.1","239.255.255.250",,,"49501","1900"
"651","97.084677000","SSDP","17","192.168.68.1","239.255.255.250",,,"49501","1900"
"652","97.086379000","SSDP","17","192.168.68.1","239.255.255.250",,,"49501","1900"
"653","97.087120000","SSDP","17","192.168.68.1","239.255.255.250",,,"49501","1900"
"654","97.089815000","SSDP","17","192.168.68.1","239.255.255.250",,,"49501","1900"
"655","97.091739000","SSDP","17","192.168.68.1","239.255.255.250",,,"49501","1900"
"656","97.093124000","SSDP","17","192.168.68.1","239.255.255.250",,,"49501","1900"
"657","97.093808000","SSDP","17","192.168.68.1","239.255.255.250",,,"49501","1900"
"658","97.697403000","ARP",,,,,,,
"659","97.902197000","ARP",,,,,,,
"660","98.108323000","IGMPv3","2","192.168.68.1","224.0.0.1",,,,
"661","98.313106000","SSDP","17","192.168.68.105","239.255.255.250",,,"59035","1900"
"662","98.721344000","ARP",,,,,,,
"663","98.926670000","ARP",,,,,,,
"664","99.131062000","ARP",,,,,,,
"665","99.131107000","ARP",,,,,,,
"666","99.950296000","ARP",,,,,,,
"667","99.999033000","SSDP","17","192.168.68.126","239.255.255.250",,,"53529","1900"
"668","99.999267000","MDNS","17","192.168.68.126","224.0.0.251",,,"65494","5353"
"669","99.999770000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"670","100.082531000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"671","100.082598000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"672","100.119075000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"673","100.207126000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"674","100.241809000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"675","100.242829000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"676","100.242903000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"677","100.243458000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"678","100.321386000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"679","100.321466000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"680","100.358211000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"681","100.360880000","ARP",,,,,,,
"682","100.370822000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"683","100.370928000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"684","100.371743000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"685","100.371840000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"686","100.371923000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"687","100.448800000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"688","100.448902000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"689","100.483399000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"690","100.485998000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"691","100.486002000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"692","100.486077000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"693","100.486098000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"694","101.281465000","ARP",,,,,,,
"695","101.589048000","ARP",,,,,,,
"696","102.305931000","ARP",,,,,,,
"697","102.409229000","UDP","17","192.168.68.122","192.168.68.255",,,"57621","57621"
"698","102.510710000","IGMPv2","2","192.168.68.113","239.255.255.250",,,,
"699","102.510714000","ARP",,,,,,,
"700","102.715001000","ARP",,,,,,,
"701","103.534482000","ARP",,,,,,,
"702","103.739356000","ICMPv6",,,,,,,
"703","104.046326000","ARP",,,,,,,
"704","105.070848000","ARP",,,,,,,
"705","105.173115000","ARP",,,,,,,
"706","105.991873000","ARP",,,,,,,
"707","106.196690000","ARP",,,,,,,
"708","106.300950000","UDP","17","192.168.68.105","192.168.68.255",,,"889","889"
"709","107.220994000","ARP",,,,,,,
"710","107.425796000","ARP",,,,,,,
"711","107.528252000","ARP",,,,,,,
"712","107.528785000","ARP",,,,,,,
"713","107.529842000","ARP",,,,,,,
"714","107.529845000","ARP",,,,,,,
"715","107.529846000","ARP",,,,,,,
"716","107.630433000","ARP",,,,,,,
"717","107.630518000","ARP",,,,,,,
"718","107.630773000","ARP",,,,,,,
"719","107.630778000","ARP",,,,,,,
"720","107.631032000","ARP",,,,,,,
"721","107.732730000","ARP",,,,,,,
"722","107.733151000","ARP",,,,,,,
"723","107.733157000","ARP",,,,,,,
"724","108.450162000","ARP",,,,,,,
"725","108.450173000","ARP",,,,,,,
"726","108.450176000","ARP",,,,,,,
"727","108.450178000","ARP",,,,,,,
"728","108.552131000","ARP",,,,,,,
"729","108.552134000","ARP",,,,,,,
"730","108.552134000","ARP",,,,,,,
"731","108.552908000","ARP",,,,,,,
"732","108.654389000","ARP",,,,,,,
"733","108.655072000","ARP",,,,,,,
"734","108.655074000","ARP",,,,,,,
"735","108.655075000","ARP",,,,,,,
"736","108.655728000","ARP",,,,,,,
"737","108.757293000","ARP",,,,,,,
"738","108.757298000","ARP",,,,,,,
"739","109.473779000","ARP",,,,,,,
"740","109.473782000","ARP",,,,,,,
"741","109.473783000","ARP",,,,,,,
"742","109.473783000","ARP",,,,,,,
"743","109.576215000","ARP",,,,,,,
"744","109.576219000","ARP",,,,,,,
"745","109.576220000","ARP",,,,,,,
"746","109.577581000","ARP",,,,,,,
"747","109.577585000","ARP",,,,,,,
"748","109.678676000","ARP",,,,,,,
"749","109.678681000","ARP",,,,,,,
"750","109.678682000","ARP",,,,,,,
"751","109.678683000","ARP",,,,,,,
"752","109.678918000","ARP",,,,,,,
"753","109.780804000","ARP",,,,,,,
"754","110.000858000","SSDP","17","192.168.68.126","239.255.255.250",,,"53529","1900"
"755","110.000928000","MDNS","17","192.168.68.126","224.0.0.251",,,"65494","5353"
"756","110.001138000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"757","110.084364000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"758","110.084442000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"759","110.119994000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"760","111.931549000","SSDP","17","192.168.68.125","239.255.255.250",,,"58466","1900"
"761","112.955519000","SSDP","17","192.168.68.125","239.255.255.250",,,"58466","1900"
"762","113.877082000","SSDP","17","192.168.68.125","239.255.255.250",,,"58466","1900"
"763","114.277907000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"764","114.315601000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"765","114.317561000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"766","114.317642000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"767","114.318336000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"768","114.393731000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"769","114.393828000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"770","114.448828000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"771","114.465293000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"772","114.465297000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"773","114.465363000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"774","114.465389000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"775","114.465940000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"776","114.551296000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"777","114.551455000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"778","114.592221000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"779","114.592226000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"780","114.592297000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"781","114.900780000","ARP",,,,,,,
"782","114.900784000","SSDP","17","192.168.68.125","239.255.255.250",,,"58466","1900"
"783","115.925360000","ARP",,,,,,,
"784","116.129760000","ARP",,,,,,,
"785","116.846480000","ARP",,,,,,,
"786","117.051204000","ARP",,,,,,,
"787","117.256026000","ARP",,,,,,,
"788","118.075281000","ARP",,,,,,,
"789","118.280511000","ARP",,,,,,,
"790","118.382663000","ARP",,,,,,,
"791","118.485109000","ARP",,,,,,,
"792","119.101216000","UDP","17","192.168.68.105","192.168.68.255",,,"889","889"
"793","119.304331000","ARP",,,,,,,
"794","119.304340000","ARP",,,,,,,
"795","119.713646000","ARP",,,,,,,
"796","119.999150000","SSDP","17","192.168.68.126","239.255.255.250",,,"53529","1900"
"797","119.999150000","MDNS","17","192.168.68.126","224.0.0.251",,,"65494","5353"
"798","119.999443000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"799","120.082769000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"800","120.082881000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"801","120.117614000","TCP","6","192.168.68.126","52.179.224.121","65215","443",,
"802","120.119536000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"803","120.207170000","TCP","6","52.179.224.121","192.168.68.126","443","65215",,
"804","120.207269000","TLSv1.2","6","192.168.68.126","52.179.224.121","65215","443",,
"805","120.253806000","TLSv1.2","6","52.179.224.121","192.168.68.126","443","65215",,
"806","120.253910000","TCP","6","192.168.68.126","52.179.224.121","65215","443",,
"807","120.327512000","ARP",,,,,,,
"808","120.738038000","ARP",,,,,,,
"809","120.942444000","ARP",,,,,,,
"810","121.761836000","ARP",,,,,,,
"811","121.966690000","ARP",,,,,,,
"812","122.171414000","ARP",,,,,,,
"813","122.889354000","ARP",,,,,,,
"814","123.400200000","ARP",,,,,,,
"815","124.629411000","ARP",,,,,,,
"816","125.653424000","ARP",,,,,,,
"817","125.857794000","ARP",,,,,,,
"818","126.575157000","ARP",,,,,,,
"819","126.779422000","SSDP","17","192.168.68.105","239.255.255.250",,,"53950","1900"
"820","126.779425000","SSDP","17","192.168.68.105","239.255.255.250",,,"53950","1900"
"821","126.779854000","SSDP","17","192.168.68.105","239.255.255.250",,,"53950","1900"
"822","127.086630000","ARP",,,,,,,
"823","127.086777000","SSDP","17","192.168.68.1","239.255.255.250",,,"49501","1900"
"824","127.088726000","SSDP","17","192.168.68.1","239.255.255.250",,,"49501","1900"
"825","127.089921000","SSDP","17","192.168.68.1","239.255.255.250",,,"49501","1900"
"826","127.091537000","SSDP","17","192.168.68.1","239.255.255.250",,,"49501","1900"
"827","127.093248000","SSDP","17","192.168.68.1","239.255.255.250",,,"49501","1900"
"828","127.094769000","SSDP","17","192.168.68.1","239.255.255.250",,,"49501","1900"
"829","127.096356000","SSDP","17","192.168.68.1","239.255.255.250",,,"49501","1900"
"830","127.097830000","SSDP","17","192.168.68.1","239.255.255.250",,,"49501","1900"
"831","127.099928000","SSDP","17","192.168.68.1","239.255.255.250",,,"49501","1900"
"832","127.803887000","SSDP","17","192.168.68.105","239.255.255.250",,,"53950","1900"
"833","127.803895000","SSDP","17","192.168.68.105","239.255.255.250",,,"53950","1900"
"834","127.804037000","SSDP","17","192.168.68.105","239.255.255.250",,,"53950","1900"
"835","128.009256000","ARP",,,,,,,
"836","128.213074000","ARP",,,,,,,
"837","128.827954000","SSDP","17","192.168.68.105","239.255.255.250",,,"53950","1900"
"838","128.827958000","SSDP","17","192.168.68.105","239.255.255.250",,,"53950","1900"
"839","128.827959000","SSDP","17","192.168.68.105","239.255.255.250",,,"53950","1900"
"840","129.033115000","ARP",,,,,,,
"841","129.365934000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
