"1","0.000000000","TCP","6","104.113.2.124","192.168.68.122","443","58236",,
"2","0.179084000","TCP","6","54.85.240.191","192.168.68.122","443","64367",,
"3","0.179121000","TCP","6","192.168.68.122","54.85.240.191","64367","443",,
"4","0.536270000","TCP","6","18.214.242.166","192.168.68.122","443","58430",,
"5","0.536304000","TCP","6","192.168.68.122","18.214.242.166","58430","443",,
"6","0.627683000","TLSv1.2","6","52.96.189.2","192.168.68.122","443","55092",,
"7","0.673952000","TCP","6","192.168.68.122","52.96.189.2","55092","443",,
"8","0.721491000","ARP",,,,,,,
"9","0.875489000","TCP","6","192.168.68.122","23.219.178.243","58100","443",,
"10","0.906996000","TCP","6","23.219.178.243","192.168.68.122","443","58100",,
"11","0.922462000","ARP",,,,,,,
"12","0.937872000","TLSv1.2","6","192.168.68.122","54.82.161.19","57093","443",,
"13","0.954423000","TCP","6","192.168.68.122","192.168.68.1","58474","1900",,
"14","0.962208000","TCP","6","192.168.68.1","192.168.68.122","1900","58474",,
"15","0.962252000","TCP","6","192.168.68.122","192.168.68.1","58474","1900",,
"16","0.962372000","TCP","6","192.168.68.122","192.168.68.1","58474","1900",,
"17","0.962426000","HTTP/XML","6","192.168.68.122","192.168.68.1","58474","1900",,
"18","0.965554000","TCP","6","192.168.68.1","192.168.68.122","1900","58474",,
"19","0.965554000","TCP","6","192.168.68.1","192.168.68.122","1900","58474",,
"20","0.968000000","HTTP/XML","6","192.168.68.1","192.168.68.122","1900","58474",,
"21","0.968000000","TCP","6","192.168.68.1","192.168.68.122","1900","58474",,
"22","0.968019000","TCP","6","192.168.68.122","192.168.68.1","58474","1900",,
"23","0.968049000","TCP","6","192.168.68.122","192.168.68.1","58474","1900",,
"24","0.969932000","TCP","6","192.168.68.122","192.168.68.1","58475","1900",,
"25","0.970395000","TCP","6","192.168.68.1","192.168.68.122","1900","58474",,
"26","0.972332000","TCP","6","192.168.68.1","192.168.68.122","1900","58475",,
"27","0.972354000","TCP","6","192.168.68.122","192.168.68.1","58475","1900",,
"28","0.972433000","TCP","6","192.168.68.122","192.168.68.1","58475","1900",,
"29","0.972474000","HTTP/XML","6","192.168.68.122","192.168.68.1","58475","1900",,
"30","0.974502000","TCP","6","192.168.68.1","192.168.68.122","1900","58475",,
"31","0.974502000","TCP","6","192.168.68.1","192.168.68.122","1900","58475",,
"32","0.977863000","HTTP/XML","6","192.168.68.1","192.168.68.122","1900","58475",,
"33","0.977863000","TCP","6","192.168.68.1","192.168.68.122","1900","58475",,
"34","0.977879000","TCP","6","192.168.68.122","192.168.68.1","58475","1900",,
"35","0.977897000","TCP","6","192.168.68.122","192.168.68.1","58475","1900",,
"36","0.979895000","TCP","6","192.168.68.1","192.168.68.122","1900","58475",,
"37","0.981030000","TLSv1.2","6","54.82.161.19","192.168.68.122","443","57093",,
"38","0.999659000","TLSv1.2","6","192.168.68.122","18.211.133.65","59145","443",,
"39","1.030477000","TCP","6","192.168.68.122","54.82.161.19","57093","443",,
"40","1.044955000","TLSv1.2","6","18.211.133.65","192.168.68.122","443","59145",,
"41","1.091817000","TCP","6","192.168.68.122","18.211.133.65","59145","443",,
"42","1.324672000","TLSv1.2","6","192.168.68.122","54.82.161.19","57792","443",,
"43","1.369901000","TLSv1.2","6","54.82.161.19","192.168.68.122","443","57792",,
"44","1.417311000","TCP","6","192.168.68.122","54.82.161.19","57792","443",,
"45","1.510632000","TLSv1.2","6","192.168.68.122","54.82.161.19","50562","443",,
"46","1.564925000","TLSv1.2","6","54.82.161.19","192.168.68.122","443","50562",,
"47","1.618647000","TCP","6","192.168.68.122","54.82.161.19","50562","443",,
"48","1.743295000","ARP",,,,,,,
"49","1.851502000","TLSv1.2","6","192.168.68.122","172.217.12.99","58204","443",,
"50","1.938827000","TLSv1.2","6","172.217.12.99","192.168.68.122","443","58204",,
"51","1.990640000","TCP","6","192.168.68.122","172.217.12.99","58204","443",,
"52","1.992073000","TCP","6","192.168.68.122","192.168.68.1","58476","1900",,
"53","2.011231000","TCP","6","192.168.68.1","192.168.68.122","1900","58476",,
"54","2.011294000","TCP","6","192.168.68.122","192.168.68.1","58476","1900",,
"55","2.011388000","TCP","6","192.168.68.122","192.168.68.1","58476","1900",,
"56","2.011456000","HTTP/XML","6","192.168.68.122","192.168.68.1","58476","1900",,
"57","2.018413000","TCP","6","192.168.68.1","192.168.68.122","1900","58476",,
"58","2.018413000","TCP","6","192.168.68.1","192.168.68.122","1900","58476",,
"59","2.028559000","HTTP/XML","6","192.168.68.1","192.168.68.122","1900","58476",,
"60","2.028559000","TCP","6","192.168.68.1","192.168.68.122","1900","58476",,
"61","2.028588000","TCP","6","192.168.68.122","192.168.68.1","58476","1900",,
"62","2.028594000","TCP","6","192.168.68.122","192.168.68.1","58476","1900",,
"63","2.029948000","TCP","6","192.168.68.122","192.168.68.1","58477","1900",,
"64","2.034392000","TCP","6","192.168.68.1","192.168.68.122","1900","58476",,
"65","2.034392000","TCP","6","192.168.68.1","192.168.68.122","1900","58477",,
"66","2.034451000","TCP","6","192.168.68.122","192.168.68.1","58477","1900",,
"67","2.034549000","TCP","6","192.168.68.122","192.168.68.1","58477","1900",,
"68","2.034595000","HTTP/XML","6","192.168.68.122","192.168.68.1","58477","1900",,
"69","2.146745000","TCP","6","192.168.68.1","192.168.68.122","1900","58477",,
"70","2.146745000","TCP","6","192.168.68.1","192.168.68.122","1900","58477",,
"71","2.146745000","HTTP/XML","6","192.168.68.1","192.168.68.122","1900","58477",,
"72","2.146745000","TCP","6","192.168.68.1","192.168.68.122","1900","58477",,
"73","2.146799000","TCP","6","192.168.68.122","192.168.68.1","58477","1900",,
"74","2.146811000","TCP","6","192.168.68.122","192.168.68.1","58477","1900",,
"75","2.152470000","TCP","6","192.168.68.1","192.168.68.122","1900","58477",,
"76","2.207449000","TLSv1.2","6","192.168.68.122","18.211.133.65","55584","443",,
"77","2.293757000","TLSv1.2","6","18.211.133.65","192.168.68.122","443","55584",,
"78","2.345632000","TCP","6","192.168.68.122","18.211.133.65","55584","443",,
"79","2.660971000","TLSv1.2","6","54.149.208.57","192.168.68.122","443","58175",,
"80","2.661135000","TLSv1.2","6","192.168.68.122","54.149.208.57","58175","443",,
"81","2.661222000","TCP","6","192.168.68.122","54.149.208.57","58175","443",,
"82","2.732674000","UDP","17","192.168.68.122","192.168.68.255",,,"57621","57621"
"83","2.790133000","TCP","6","54.149.208.57","192.168.68.122","443","58175",,
"84","2.790133000","TCP","6","54.149.208.57","192.168.68.122","443","58175",,
"85","2.790133000","TCP","6","54.149.208.57","192.168.68.122","443","58175",,
"86","2.790176000","TCP","6","192.168.68.122","54.149.208.57","58175","443",,
"87","3.152502000","TCP","6","192.168.68.122","192.168.68.1","58478","1900",,
"88","3.154633000","TCP","6","192.168.68.1","192.168.68.122","1900","58478",,
"89","3.154676000","TCP","6","192.168.68.122","192.168.68.1","58478","1900",,
"90","3.154767000","TCP","6","192.168.68.122","192.168.68.1","58478","1900",,
"91","3.154873000","HTTP/XML","6","192.168.68.122","192.168.68.1","58478","1900",,
"92","3.157968000","TCP","6","192.168.68.1","192.168.68.122","1900","58478",,
"93","3.157968000","TCP","6","192.168.68.1","192.168.68.122","1900","58478",,
"94","3.159251000","HTTP/XML","6","192.168.68.1","192.168.68.122","1900","58478",,
"95","3.159251000","TCP","6","192.168.68.1","192.168.68.122","1900","58478",,
"96","3.159278000","TCP","6","192.168.68.122","192.168.68.1","58478","1900",,
"97","3.159282000","TCP","6","192.168.68.122","192.168.68.1","58478","1900",,
"98","3.160553000","TCP","6","192.168.68.122","192.168.68.1","58479","1900",,
"99","3.162571000","TCP","6","192.168.68.1","192.168.68.122","1900","58478",,
"100","3.163633000","TCP","6","192.168.68.1","192.168.68.122","1900","58479",,
"101","3.163660000","TCP","6","192.168.68.122","192.168.68.1","58479","1900",,
"102","3.163758000","TCP","6","192.168.68.122","192.168.68.1","58479","1900",,
"103","3.163807000","HTTP/XML","6","192.168.68.122","192.168.68.1","58479","1900",,
"104","3.167923000","ARP",,,,,,,
"105","3.167923000","TCP","6","192.168.68.1","192.168.68.122","1900","58479",,
"106","3.167923000","TCP","6","192.168.68.1","192.168.68.122","1900","58479",,
"107","3.197073000","HTTP/XML","6","192.168.68.1","192.168.68.122","1900","58479",,
"108","3.197073000","TCP","6","192.168.68.1","192.168.68.122","1900","58479",,
"109","3.197113000","TCP","6","192.168.68.122","192.168.68.1","58479","1900",,
"110","3.197121000","TCP","6","192.168.68.122","192.168.68.1","58479","1900",,
"111","3.197371000","TCP","6","192.168.68.122","54.149.208.57","58200","443",,
"112","3.199185000","TCP","6","192.168.68.1","192.168.68.122","1900","58479",,
"113","3.276801000","TLSv1.2","6","192.168.68.122","54.82.161.19","58416","443",,
"114","3.277031000","TLSv1.2","6","192.168.68.122","54.82.161.19","56307","443",,
"115","3.277296000","TLSv1.2","6","192.168.68.122","18.211.133.65","52895","443",,
"116","3.277550000","TLSv1.2","6","192.168.68.122","54.82.161.19","50562","443",,
"117","3.277797000","TLSv1.2","6","192.168.68.122","18.211.133.65","59145","443",,
"118","3.278055000","TLSv1.2","6","192.168.68.122","54.82.161.19","56140","443",,
"119","3.279542000","TLSv1.2","6","192.168.68.122","54.82.161.19","57093","443",,
"120","3.279845000","TLSv1.2","6","192.168.68.122","18.211.133.65","61530","443",,
"121","3.280105000","TLSv1.2","6","192.168.68.122","18.211.133.65","53719","443",,
"122","3.280371000","TLSv1.2","6","192.168.68.122","18.211.133.65","55584","443",,
"123","3.301159000","TCP","6","54.149.208.57","192.168.68.122","443","58200",,
"124","3.329293000","TLSv1.2","6","52.96.184.18","192.168.68.122","443","51017",,
"125","3.329293000","TLSv1.2","6","52.96.184.18","192.168.68.122","443","51017",,
"126","3.329293000","TLSv1.2","6","52.96.184.18","192.168.68.122","443","51017",,
"127","3.329358000","TCP","6","192.168.68.122","52.96.184.18","51017","443",,
"128","3.357594000","TCP","6","54.82.161.19","192.168.68.122","443","56307",,
"129","3.357594000","TCP","6","54.82.161.19","192.168.68.122","443","50562",,
"130","3.357594000","TCP","6","54.82.161.19","192.168.68.122","443","58416",,
"131","3.357594000","TCP","6","18.211.133.65","192.168.68.122","443","52895",,
"132","3.358334000","TCP","6","18.211.133.65","192.168.68.122","443","59145",,
"133","3.358334000","TCP","6","54.82.161.19","192.168.68.122","443","56140",,
"134","3.361534000","TCP","6","18.211.133.65","192.168.68.122","443","61530",,
"135","3.361534000","TCP","6","54.82.161.19","192.168.68.122","443","57093",,
"136","3.362610000","TCP","6","18.211.133.65","192.168.68.122","443","53719",,
"137","3.362610000","TCP","6","18.211.133.65","192.168.68.122","443","55584",,
"138","3.373631000","ARP",,,,,,,
"139","3.585018000","UDP","17","192.168.68.122","192.168.68.255",,,"889","889"
"140","3.612985000","TLSv1.2","6","54.149.208.57","192.168.68.122","443","58200",,
"141","3.613088000","TLSv1.2","6","192.168.68.122","54.149.208.57","58200","443",,
"142","3.613167000","TCP","6","192.168.68.122","54.149.208.57","58200","443",,
"143","3.714588000","TLSv1.2","6","52.114.148.161","192.168.68.122","443","51366",,
"144","3.720285000","TCP","6","54.149.208.57","192.168.68.122","443","58200",,
"145","3.720285000","TCP","6","54.149.208.57","192.168.68.122","443","58200",,
"146","3.720285000","TCP","6","54.149.208.57","192.168.68.122","443","58200",,
"147","3.770319000","TCP","6","192.168.68.122","52.114.148.161","51366","443",,
"148","3.777884000","TLSv1.2","6","192.168.68.122","52.114.148.161","51366","443",,
"149","3.914909000","TCP","6","52.114.148.161","192.168.68.122","443","51366",,
"150","4.032169000","TCP","6","54.149.208.57","192.168.68.122","443","58200",,
"151","4.032194000","TCP","6","192.168.68.122","54.149.208.57","58200","443",,
"152","4.090456000","ARP",,,,,,,
"153","4.205738000","TCP","6","192.168.68.122","192.168.68.1","58481","1900",,
"154","4.207908000","TCP","6","192.168.68.1","192.168.68.122","1900","58481",,
"155","4.207949000","TCP","6","192.168.68.122","192.168.68.1","58481","1900",,
"156","4.208037000","TCP","6","192.168.68.122","192.168.68.1","58481","1900",,
"157","4.208088000","HTTP/XML","6","192.168.68.122","192.168.68.1","58481","1900",,
"158","4.210062000","TCP","6","192.168.68.1","192.168.68.122","1900","58481",,
"159","4.210062000","TCP","6","192.168.68.1","192.168.68.122","1900","58481",,
"160","4.211170000","HTTP/XML","6","192.168.68.1","192.168.68.122","1900","58481",,
"161","4.211170000","TCP","6","192.168.68.1","192.168.68.122","1900","58481",,
"162","4.211190000","TCP","6","192.168.68.122","192.168.68.1","58481","1900",,
"163","4.211213000","TCP","6","192.168.68.122","192.168.68.1","58481","1900",,
"164","4.212580000","TCP","6","192.168.68.122","192.168.68.1","58482","1900",,
"165","4.214425000","TCP","6","192.168.68.1","192.168.68.122","1900","58481",,
"166","4.214425000","TCP","6","192.168.68.1","192.168.68.122","1900","58482",,
"167","4.214470000","TCP","6","192.168.68.122","192.168.68.1","58482","1900",,
"168","4.214553000","TCP","6","192.168.68.122","192.168.68.1","58482","1900",,
"169","4.214599000","HTTP/XML","6","192.168.68.122","192.168.68.1","58482","1900",,
"170","4.216791000","TCP","6","192.168.68.1","192.168.68.122","1900","58482",,
"171","4.216791000","TCP","6","192.168.68.1","192.168.68.122","1900","58482",,
"172","4.218751000","HTTP/XML","6","192.168.68.1","192.168.68.122","1900","58482",,
"173","4.218751000","TCP","6","192.168.68.1","192.168.68.122","1900","58482",,
"174","4.218787000","TCP","6","192.168.68.122","192.168.68.1","58482","1900",,
"175","4.218810000","TCP","6","192.168.68.122","192.168.68.1","58482","1900",,
"176","4.218919000","HTTP","6","192.168.68.122","104.76.210.157","58310","80",,
"177","4.225901000","TCP","6","192.168.68.1","192.168.68.122","1900","58482",,
"178","4.235757000","TLSv1.2","6","192.168.68.122","18.211.133.65","52895","443",,
"179","4.248139000","HTTP/JSON","6","104.76.210.157","192.168.68.122","80","58310",,
"180","4.249598000","HTTP","6","192.168.68.122","104.76.210.157","58310","80",,
"181","4.287124000","TCP","6","18.211.133.65","192.168.68.122","443","52895",,
"182","4.287124000","HTTP/JSON","6","104.76.210.157","192.168.68.122","80","58310",,
"183","4.287124000","TLSv1.2","6","18.211.133.65","192.168.68.122","443","52895",,
"184","4.328376000","TCP","6","192.168.68.122","18.211.133.65","52895","443",,
"185","4.328390000","TCP","6","192.168.68.122","104.76.210.157","58310","80",,
"186","4.345318000","TLSv1.2","6","192.168.68.122","40.97.152.18","58363","443",,
"187","4.345437000","TLSv1.2","6","192.168.68.122","40.97.152.18","58363","443",,
"188","4.395749000","ARP",,,,,,,
"189","4.433005000","TCP","6","40.97.152.18","192.168.68.122","443","58363",,
"190","4.498015000","ARP",,,,,,,
"191","4.644344000","TLSv1.2","6","40.97.152.18","192.168.68.122","443","58363",,
"192","4.698783000","TCP","6","192.168.68.122","40.97.152.18","58363","443",,
"193","5.024615000","TLSv1.2","6","192.168.68.122","54.82.161.19","56307","443",,
"194","5.071880000","TCP","6","54.82.161.19","192.168.68.122","443","56307",,
"195","5.071880000","TLSv1.2","6","54.82.161.19","192.168.68.122","443","56307",,
"196","5.117425000","TCP","6","192.168.68.122","54.82.161.19","56307","443",,
"197","5.194595000","TCP","6","192.168.68.122","52.85.86.115","58177","443",,
"198","5.220483000","TCP","6","52.85.86.115","192.168.68.122","443","58177",,
"199","5.227283000","TCP","6","192.168.68.122","192.168.68.1","58483","1900",,
"200","5.229129000","TCP","6","192.168.68.1","192.168.68.122","1900","58483",,
"201","5.229180000","TCP","6","192.168.68.122","192.168.68.1","58483","1900",,
"202","5.229289000","TCP","6","192.168.68.122","192.168.68.1","58483","1900",,
"203","5.229370000","HTTP/XML","6","192.168.68.122","192.168.68.1","58483","1900",,
"204","5.231277000","TCP","6","192.168.68.1","192.168.68.122","1900","58483",,
"205","5.231277000","TCP","6","192.168.68.1","192.168.68.122","1900","58483",,
"206","5.235743000","HTTP/XML","6","192.168.68.1","192.168.68.122","1900","58483",,
"207","5.235743000","TCP","6","192.168.68.1","192.168.68.122","1900","58483",,
"208","5.235763000","TCP","6","192.168.68.122","192.168.68.1","58483","1900",,
"209","5.235775000","TCP","6","192.168.68.122","192.168.68.1","58483","1900",,
"210","5.237127000","TCP","6","192.168.68.122","192.168.68.1","58484","1900",,
"211","5.238836000","TCP","6","192.168.68.1","192.168.68.122","1900","58483",,
"212","5.239924000","TCP","6","192.168.68.1","192.168.68.122","1900","58484",,
"213","5.239953000","TCP","6","192.168.68.122","192.168.68.1","58484","1900",,
"214","5.240030000","TCP","6","192.168.68.122","192.168.68.1","58484","1900",,
"215","5.240071000","HTTP/XML","6","192.168.68.122","192.168.68.1","58484","1900",,
"216","5.246936000","TCP","6","192.168.68.1","192.168.68.122","1900","58484",,
"217","5.246936000","TCP","6","192.168.68.1","192.168.68.122","1900","58484",,
"218","5.246936000","HTTP/XML","6","192.168.68.1","192.168.68.122","1900","58484",,
"219","5.246936000","TCP","6","192.168.68.1","192.168.68.122","1900","58484",,
"220","5.246961000","TCP","6","192.168.68.122","192.168.68.1","58484","1900",,
"221","5.246979000","TCP","6","192.168.68.122","192.168.68.1","58484","1900",,
"222","5.249825000","TCP","6","192.168.68.1","192.168.68.122","1900","58484",,
"223","5.320508000","TLSv1.2","6","64.233.177.189","192.168.68.122","443","58149",,
"224","5.364840000","TCP","6","192.168.68.122","64.233.177.189","58149","443",,
"225","5.524042000","ARP",,,,,,,
"226","5.728839000","ARP",,,,,,,
"227","6.093629000","TLSv1.2","6","192.168.68.122","54.82.161.19","58416","443",,
"228","6.134998000","TCP","6","54.82.161.19","192.168.68.122","443","58416",,
"229","6.134998000","TLSv1.2","6","54.82.161.19","192.168.68.122","443","58416",,
"230","6.185789000","TCP","6","192.168.68.122","54.82.161.19","58416","443",,
"231","6.249455000","TCP","6","192.168.68.122","192.168.68.1","58485","1900",,
"232","6.253752000","TCP","6","192.168.68.1","192.168.68.122","1900","58485",,
"233","6.253814000","TCP","6","192.168.68.122","192.168.68.1","58485","1900",,
"234","6.253887000","TCP","6","192.168.68.122","192.168.68.1","58485","1900",,
"235","6.253941000","HTTP/XML","6","192.168.68.122","192.168.68.1","58485","1900",,
"236","6.257326000","TCP","6","192.168.68.1","192.168.68.122","1900","58485",,
"237","6.257326000","TCP","6","192.168.68.1","192.168.68.122","1900","58485",,
"238","6.260034000","HTTP/XML","6","192.168.68.1","192.168.68.122","1900","58485",,
"239","6.260034000","TCP","6","192.168.68.1","192.168.68.122","1900","58485",,
"240","6.260055000","TCP","6","192.168.68.122","192.168.68.1","58485","1900",,
"241","6.260059000","TCP","6","192.168.68.122","192.168.68.1","58485","1900",,
"242","6.261543000","TCP","6","192.168.68.122","192.168.68.1","58486","1900",,
"243","6.263856000","TCP","6","192.168.68.1","192.168.68.122","1900","58485",,
"244","6.263856000","TCP","6","192.168.68.1","192.168.68.122","1900","58486",,
"245","6.263901000","TCP","6","192.168.68.122","192.168.68.1","58486","1900",,
"246","6.264000000","TCP","6","192.168.68.122","192.168.68.1","58486","1900",,
"247","6.264042000","HTTP/XML","6","192.168.68.122","192.168.68.1","58486","1900",,
"248","6.267942000","TCP","6","192.168.68.1","192.168.68.122","1900","58486",,
"249","6.267942000","TCP","6","192.168.68.1","192.168.68.122","1900","58486",,
"250","6.268938000","HTTP/XML","6","192.168.68.1","192.168.68.122","1900","58486",,
"251","6.268938000","TCP","6","192.168.68.1","192.168.68.122","1900","58486",,
"252","6.268955000","TCP","6","192.168.68.122","192.168.68.1","58486","1900",,
"253","6.268969000","TCP","6","192.168.68.122","192.168.68.1","58486","1900",,
"254","6.271328000","TCP","6","192.168.68.1","192.168.68.122","1900","58486",,
"255","6.556182000","ARP",,,,,,,
"256","6.572475000","TLSv1.2","6","192.168.68.122","172.217.0.65","58207","443",,
"257","6.600874000","TCP","6","172.217.0.65","192.168.68.122","443","58207",,
"258","6.600874000","TLSv1.2","6","172.217.0.65","192.168.68.122","443","58207",,
"259","6.649790000","TCP","6","192.168.68.122","172.217.0.65","58207","443",,
"260","6.649971000","ARP",,,,,,,
"261","6.855227000","ARP",,,,,,,
"262","6.928822000","TCP","6","192.168.68.122","199.232.196.134","58417","443",,
"263","6.955616000","TCP","6","199.232.196.134","192.168.68.122","443","58417",,
"264","6.975662000","TLSv1.2","6","192.168.68.122","54.82.161.19","54465","443",,
"265","7.018126000","TLSv1.2","6","54.82.161.19","192.168.68.122","443","54465",,
"266","7.068314000","TCP","6","192.168.68.122","54.82.161.19","54465","443",,
"267","7.271363000","TCP","6","192.168.68.122","192.168.68.1","58487","1900",,
"268","7.274105000","TCP","6","192.168.68.1","192.168.68.122","1900","58487",,
"269","7.274149000","TCP","6","192.168.68.122","192.168.68.1","58487","1900",,
"270","7.274253000","TCP","6","192.168.68.122","192.168.68.1","58487","1900",,
"271","7.274302000","HTTP/XML","6","192.168.68.122","192.168.68.1","58487","1900",,
"272","7.276507000","TCP","6","192.168.68.1","192.168.68.122","1900","58487",,
"273","7.276507000","TCP","6","192.168.68.1","192.168.68.122","1900","58487",,
"274","7.280160000","HTTP/XML","6","192.168.68.1","192.168.68.122","1900","58487",,
"275","7.280160000","TCP","6","192.168.68.1","192.168.68.122","1900","58487",,
"276","7.280180000","TCP","6","192.168.68.122","192.168.68.1","58487","1900",,
"277","7.280203000","TCP","6","192.168.68.122","192.168.68.1","58487","1900",,
"278","7.281698000","TCP","6","192.168.68.122","192.168.68.1","58488","1900",,
"279","7.283477000","TCP","6","192.168.68.1","192.168.68.122","1900","58487",,
"280","7.284820000","TCP","6","192.168.68.1","192.168.68.122","1900","58488",,
"281","7.284845000","TCP","6","192.168.68.122","192.168.68.1","58488","1900",,
"282","7.284937000","TCP","6","192.168.68.122","192.168.68.1","58488","1900",,
"283","7.284980000","HTTP/XML","6","192.168.68.122","192.168.68.1","58488","1900",,
"284","7.287283000","TCP","6","192.168.68.1","192.168.68.122","1900","58488",,
"285","7.287283000","TCP","6","192.168.68.1","192.168.68.122","1900","58488",,
"286","7.293159000","HTTP/XML","6","192.168.68.1","192.168.68.122","1900","58488",,
"287","7.293159000","TCP","6","192.168.68.1","192.168.68.122","1900","58488",,
"288","7.293185000","TCP","6","192.168.68.122","192.168.68.1","58488","1900",,
"289","7.293195000","TCP","6","192.168.68.122","192.168.68.1","58488","1900",,
"290","7.294846000","TCP","6","192.168.68.122","192.168.68.1","58489","1900",,
"291","7.296785000","TCP","6","192.168.68.1","192.168.68.122","1900","58488",,
"292","7.298007000","TCP","6","192.168.68.1","192.168.68.122","1900","58489",,
"293","7.298050000","TCP","6","192.168.68.122","192.168.68.1","58489","1900",,
"294","7.298107000","TCP","6","192.168.68.122","192.168.68.1","58489","1900",,
"295","7.298146000","HTTP/XML","6","192.168.68.122","192.168.68.1","58489","1900",,
"296","7.300791000","TCP","6","192.168.68.1","192.168.68.122","1900","58489",,
"297","7.300791000","TCP","6","192.168.68.1","192.168.68.122","1900","58489",,
"298","7.300791000","HTTP/XML","6","192.168.68.1","192.168.68.122","1900","58489",,
"299","7.300791000","TCP","6","192.168.68.1","192.168.68.122","1900","58489",,
"300","7.300814000","TCP","6","192.168.68.122","192.168.68.1","58489","1900",,
"301","7.300861000","TCP","6","192.168.68.122","192.168.68.1","58489","1900",,
"302","7.303010000","TCP","6","192.168.68.1","192.168.68.122","1900","58489",,
"303","7.674245000","TLSv1.2","6","192.168.68.122","35.170.0.145","63185","443",,
"304","7.770886000","TCP","6","35.170.0.145","192.168.68.122","443","63185",,
"305","7.770886000","TLSv1.2","6","35.170.0.145","192.168.68.122","443","63185",,
"306","7.811871000","TCP","6","192.168.68.122","35.170.0.145","63185","443",,
"307","8.309460000","TCP","6","192.168.68.122","192.168.68.1","58490","1900",,
"308","8.312546000","TCP","6","192.168.68.1","192.168.68.122","1900","58490",,
"309","8.312589000","TCP","6","192.168.68.122","192.168.68.1","58490","1900",,
"310","8.312699000","TCP","6","192.168.68.122","192.168.68.1","58490","1900",,
"311","8.312783000","HTTP/XML","6","192.168.68.122","192.168.68.1","58490","1900",,
"312","8.315782000","TCP","6","192.168.68.1","192.168.68.122","1900","58490",,
"313","8.315782000","TCP","6","192.168.68.1","192.168.68.122","1900","58490",,
"314","8.316830000","HTTP/XML","6","192.168.68.1","192.168.68.122","1900","58490",,
"315","8.316830000","TCP","6","192.168.68.1","192.168.68.122","1900","58490",,
"316","8.316846000","TCP","6","192.168.68.122","192.168.68.1","58490","1900",,
"317","8.316860000","TCP","6","192.168.68.122","192.168.68.1","58490","1900",,
"318","8.318250000","TCP","6","192.168.68.122","192.168.68.1","58491","1900",,
"319","8.322057000","TCP","6","192.168.68.1","192.168.68.122","1900","58490",,
"320","8.322057000","TCP","6","192.168.68.1","192.168.68.122","1900","58491",,
"321","8.322103000","TCP","6","192.168.68.122","192.168.68.1","58491","1900",,
"322","8.322197000","TCP","6","192.168.68.122","192.168.68.1","58491","1900",,
"323","8.322246000","HTTP/XML","6","192.168.68.122","192.168.68.1","58491","1900",,
"324","8.335197000","TCP","6","192.168.68.1","192.168.68.122","1900","58491",,
"325","8.335197000","TCP","6","192.168.68.1","192.168.68.122","1900","58491",,
"326","8.335197000","HTTP/XML","6","192.168.68.1","192.168.68.122","1900","58491",,
"327","8.335197000","TCP","6","192.168.68.1","192.168.68.122","1900","58491",,
"328","8.335220000","TCP","6","192.168.68.122","192.168.68.1","58491","1900",,
"329","8.335229000","TCP","6","192.168.68.122","192.168.68.1","58491","1900",,
"330","8.338216000","TCP","6","192.168.68.1","192.168.68.122","1900","58491",,
"331","8.404381000","TLSv1.2","6","192.168.68.122","35.186.224.25","57773","443",,
"332","8.404493000","TLSv1.2","6","192.168.68.122","35.186.224.25","57773","443",,
"333","8.404519000","TLSv1.2","6","192.168.68.122","35.186.224.25","57773","443",,
"334","8.417143000","TCP","6","192.168.68.122","173.255.7.232","58492","443",,
"335","8.430582000","TCP","6","35.186.224.25","192.168.68.122","443","57773",,
"336","8.430582000","TCP","6","35.186.224.25","192.168.68.122","443","57773",,
"337","8.430582000","TCP","6","35.186.224.25","192.168.68.122","443","57773",,
"338","8.430582000","TLSv1.2","6","35.186.224.25","192.168.68.122","443","57773",,
"339","8.469051000","TLSv1.2","6","35.186.224.25","192.168.68.122","443","57773",,
"340","8.469051000","TLSv1.2","6","35.186.224.25","192.168.68.122","443","57773",,
"341","8.469051000","TLSv1.2","6","35.186.224.25","192.168.68.122","443","57773",,
"342","8.469051000","TLSv1.2","6","35.186.224.25","192.168.68.122","443","57773",,
"343","8.469089000","TCP","6","192.168.68.122","35.186.224.25","57773","443",,
"344","8.469579000","TLSv1.2","6","192.168.68.122","35.186.224.25","57773","443",,
"345","8.501957000","TCP","6","35.186.224.25","192.168.68.122","443","57773",,
"346","8.504546000","TCP","6","173.255.7.232","192.168.68.122","443","58492",,
"347","8.504623000","TCP","6","192.168.68.122","173.255.7.232","58492","443",,
"348","8.504869000","TLSv1.2","6","192.168.68.122","173.255.7.232","58492","443",,
"349","8.593133000","TCP","6","173.255.7.232","192.168.68.122","443","58492",,
"350","8.596252000","TLSv1.2","6","173.255.7.232","192.168.68.122","443","58492",,
"351","8.596252000","TCP","6","173.255.7.232","192.168.68.122","443","58492",,
"352","8.596252000","TLSv1.2","6","173.255.7.232","192.168.68.122","443","58492",,
"353","8.596281000","TCP","6","192.168.68.122","173.255.7.232","58492","443",,
"354","8.597605000","TLSv1.2","6","192.168.68.122","173.255.7.232","58492","443",,
"355","8.648531000","TLSv1.2","6","192.168.68.122","162.254.192.87","59676","27037",,
"356","8.688826000","TLSv1.2","6","173.255.7.232","192.168.68.122","443","58492",,
"357","8.689493000","TLSv1.2","6","192.168.68.122","173.255.7.232","58492","443",,
"358","8.733880000","TCP","6","162.254.192.87","192.168.68.122","27037","59676",,
